 station_train_code,departure_destination_station,train_number
K292,成都-上海,60000K2920B
K293,齐齐哈尔-济南,40000K29601
K294,济南-齐齐哈尔,70000K29406
K295,济南-齐齐哈尔,70000K29406
K296,齐齐哈尔-济南,40000K29601
K297,广州东-厦门北,50000K29720
K298,厦门北-广州东,n0000K29800
K299,厦门北-广州东,n0000K29800
K300,广州东-厦门北,50000K29720
K301,连云港东-广州,80000K30451
K302,广州-徐州,30000K3020Y
K304,连云港东-广州,80000K30451
K305,温州-兰州,a0000K30822
K306,兰州-温州,50000K30633
K307,兰州-温州,50000K30633
K308,温州-兰州,a0000K30822
K315,西安-南宁,10000K3180V
K316,南宁-西安,10000K3160S
K317,南宁-西安,10000K3160S
K318,西安-南宁,10000K3180V
K321,银川-西安,70000K32101
K322,西安-银川,10000K32203
K323,西安-银川,10000K32203
K324,银川-西安,70000K32101
K325,温州-广州,a0000K328A1
K326,广州-温州,30000K3260P
K327,广州-温州,30000K3260P
K328,温州-广州,a0000K328A1
K329,天津-洛阳,50000K3320F
K330,洛阳-天津,00000K3300C
K331,洛阳-天津,00000K3300C
K332,天津-洛阳,50000K3320F
K339,北京-佳木斯,40000K33924
K340,佳木斯-北京,20000K34013
K341,青岛北-南昌,90000K34410
K342,南昌-青岛北,70000K34220
K343,南昌-青岛北,70000K34220
K344,青岛北-南昌,90000K34410
K345,温州-沈阳北,a0000K34849
K346,沈阳北-温州,20000K3460L
K347,沈阳北-温州,20000K3460L
K348,温州-沈阳北,a0000K34849
K349,北京-佳木斯,40000K34906
K350,佳木斯-北京,20000K35007
K351,上海南-成都,50000K351C2
K352,成都-上海南,60000K3520M
K353,成都-上海南,60000K3520M
K354,上海南-成都,50000K351C2
K355,重庆西-广州,70000K35800
K356,广州-重庆西,30000K3560J
K357,广州-重庆西,30000K3560J
K358,重庆西-广州,70000K35800
K359,银川-上海,70000K35965
K360,上海-银川,50000K36001
K361,上海-银川,50000K36001
K362,银川-上海,70000K35965
K363,昆明-广州,00000K3660X
K364,广州-昆明,30000K3650A
K365,广州-昆明,30000K3650A
K366,昆明-广州,00000K3660X
K367,西安-敦煌,10000K3670G
K368,敦煌-西安,b0000K36933
K369,敦煌-西安,b0000K36933
K370,西安-敦煌,10000K3670G
K371,太原-上海,70000K3742U
K372,上海-太原,50000K37202
K373,上海-太原,50000K37202
K374,太原-上海,70000K3742U
K375,西宁-上海,80000K3780P
K376,上海-西宁,50000K376B1
K377,上海-西宁,50000K376B1
K378,西宁-上海,80000K3780P
K385,沈阳北-成都,20000K3880Y
K386,成都-沈阳北,60000K3860M
K387,成都-沈阳北,60000K3860M
K388,沈阳北-成都,20000K3880Y
K389,福州-成都,80000K3920S
K390,成都-福州,60000K3900M
K391,成都-福州,60000K3900M
K392,福州-成都,80000K3920S
K395,北京-乌海西,40000K39510
K396,乌海西-北京,30000K39610
K401,北京西-周口,40000K40111
K402,周口-北京西,d0000K40207
K403,重庆西-厦门北,70000K40300
K404,厦门北-重庆西,n0000K40400
K405,厦门北-重庆西,n0000K40400
K406,重庆西-厦门北,70000K40300
K411,北京-威海,40000K41111
K412,威海-北京,90000K4120F
K417,兰州-泰州,50000K42069
K418,泰州-兰州,f0000K41924
K419,泰州-兰州,f0000K41924
K420,兰州-泰州,50000K42069
K421,成都-宁波,60000K4240L
K422,宁波-成都,e0000K42200
K423,宁波-成都,e0000K42200
K424,成都-宁波,60000K4240L
K425,洛阳-宁波,00000K42805
K426,宁波-洛阳,e0000K42613
K427,宁波-洛阳,e0000K42613
K428,洛阳-宁波,00000K42805
K429,北京-通化,40000K42912
K430,通化-北京,90000K4300P
K435,武昌-惠州,90000K4350E
K436,惠州-武昌,70000K4370D
K437,惠州-武昌,70000K4370D
K438,武昌-惠州,90000K4350E
K441,南昌-广州东,70000K4410B
K442,广州东-南昌,50000K4420D
K445,西安-深圳,10000K4480Y
K446,深圳-西安,50000K4460K
K447,深圳-西安,50000K4460K
K448,西安-深圳,10000K4480Y
K451,喀什-成都,40000K45404
K452,成都-喀什,60000K4520F
K453,成都-喀什,60000K4520F
K454,喀什-成都,40000K45404
K457,郑州-海口,80000K4570K
K458,海口-郑州,b0000K4580B
K461,上海-平顶山,50000K46430
K462,平顶山-上海,90000K4620G
K463,平顶山-上海,90000K4620G
K464,上海-平顶山,50000K46430
K465,西安-宁波,10000K4680L
K468,西安-宁波,10000K4680L
K469,无锡-赣州,50000K46960
K470,赣州-无锡,70000K4700J
K473,北京-昆明,40000K4730P
K474,昆明-北京,00000K4740B
K475,福州-贵阳,80000K4780W
K476,贵阳-福州,80000K4760M
K477,贵阳-福州,80000K4760M
K478,福州-贵阳,80000K4780W
K485,成都东-深圳,60000K4880E
K486,深圳-成都东,50000K4860B
K487,深圳-成都东,50000K4860B
K488,成都东-深圳,60000K4880E
K489,天津-佳木斯,50000K4890R
K490,佳木斯-天津,20000K4900A
K491,济南-昆明,70000K4910K
K492,昆明-济南,00000K4920W
K495,上海南-贵阳,50000K49501
K496,六盘水-上海南,80000K4960F
K497,北京-加格达奇,40000K49719
K498,加格达奇-北京,40000K4980G
K501,成都东-长沙,60000K5040B
K502,长沙-成都东,20000K5020C
K503,长沙-成都东,20000K5020C
K504,成都东-长沙,60000K5040B
K507,北京西-贵阳,40000K5072I
K508,贵阳-北京西,80000K5080M
K511,上海南-海口,50000K51100
K512,海口-上海南,b0000K5120J
K515,吉林-上海,80000K51803
K516,上海-吉林,50000K516A2
K517,上海-吉林,50000K516A2
K518,吉林-上海,80000K51803
K519,秦皇岛-太原,50000K5220M
K520,太原-秦皇岛,70000K52057
K521,太原-秦皇岛,70000K52057
K522,秦皇岛-太原,50000K5220M
K525,南京-福州,40000K52505
K526,福州-南京,80000K5260F
K527,南京-广州,40000K527B0
K528,广州-南京,30000K5280Q
K529,杭州-成都东,60000K52992
K530,成都东-杭州,60000K5300N
K531,成都东-杭州,60000K5300N
K532,杭州-成都东,60000K52992
K535,洛阳-深圳,00000K53807
K536,深圳-洛阳,50000K53605
K537,深圳-洛阳,50000K53605
K538,洛阳-深圳,00000K53807
K543,重庆-伊宁,70000K54310
K544,伊宁-重庆,50000K54400
K545,哈尔滨-成都,10000K54801
K546,成都-哈尔滨,60000K5460F
K547,成都-哈尔滨,60000K5460F
K548,哈尔滨-成都,10000K54801
K549,大连-齐齐哈尔,30000K5490J
K550,齐齐哈尔-大连,40000K5500T
K551,牡丹江-温州,30000K5540F
K552,温州-牡丹江,a0000K552D0
K553,温州-牡丹江,a0000K552D0
K554,牡丹江-温州,30000K5540F
K557,上海-延安,50000K56006
K558,延安-上海,a0000K5590Y
K559,延安-上海,a0000K5590Y
K560,上海-延安,50000K56006
K563,太原-海门,70000K56601
K564,海门-太原,f0000K56408
K565,海门-太原,f0000K56408
K566,太原-海门,70000K56601
K567,东莞东-齐齐哈尔,70000K5700D
K568,齐齐哈尔-东莞东,40000K5680M
K569,齐齐哈尔-东莞东,40000K5680M
K570,东莞东-齐齐哈尔,70000K5700D
K571,北京西-厦门北,40000K57121
K572,厦门北-北京西,n0000K57201
K573,北京西-东胜西,40000K5730U
K574,东胜西-北京西,d0000K5740G
K575,上海南-永州,50000K57507
K576,永州-上海南,20000K5760F
K577,长沙-成都东,20000K5770P
K578,成都东-长沙,60000K5780P
K579,成都东-长沙,60000K5780P
K580,长沙-成都东,20000K5770P
K581,宁波-南宁,e0000K584A4
K582,南宁-宁波,10000K5820N
K583,南宁-宁波,10000K5820N
K584,宁波-南宁,e0000K584A4
K585,成都-深圳西,60000K5880I
K586,深圳西-成都,90000K5860N
K587,深圳西-成都,90000K5860N
K588,成都-深圳西,60000K5880I
K590,重庆-北京西,70000K5900E
K593,乌鲁木齐-杭州,30000K59660
K594,杭州-乌鲁木齐,60000K59491
K595,杭州-乌鲁木齐,60000K59491
K596,乌鲁木齐-杭州,30000K59660
K597,广州-包头,30000K6000I
K598,包头-广州,30000K59812
K599,包头-广州,30000K59812
K600,广州-包头,30000K6000I
K601,北京-太原,40000K6010L
K602,太原-北京,70000K6020D
K603,北京-运城,40000K6030O
K604,运城-北京,70000K60429
K605,西安-杭州,10000K60800
K606,杭州-西安,60000K60600
K607,杭州-西安,60000K60600
K608,西安-杭州,10000K60800
K609,北京-韩城,40000K6090C
K610,韩城-北京,10000K6100E
K611,连云港东-南昌,80000K6140E
K612,南昌-连云港东,70000K6120K
K613,南昌-连云港东,70000K6120K
K614,连云港东-南昌,80000K6140E
K615,北京-大同,40000K6150M
K616,大同-北京,80000K6161D
K625,宜昌东-西安,20000K62806
K626,西安-宜昌东,10000K6260W
K627,西安-宜昌东,10000K6260W
K628,宜昌东-西安,20000K62806
K635,北京西-玉溪,40000K63505
K636,玉溪-北京西,40000K63602
K637,玉溪-北京西,40000K63602
K638,北京西-玉溪,40000K63505
K641,十堰-广州,20000K6440H
K642,广州-十堰,30000K6420B
K643,广州-十堰,30000K6420B
K644,十堰-广州,20000K6440H
K651,南宁-兰州西,10000K65407
K652,兰州西-南宁,d0000K65211
K653,兰州西-南宁,d0000K65211
K654,南宁-兰州西,10000K65407
K655,包头-杭州,30000K65509
K656,杭州-包头,60000K65630
K657,杭州-包头,60000K65630
K658,包头-杭州,30000K65509
K675,广州东-徐州,50000K67508
K676,徐州-广州东,80000K67702
K677,徐州-广州东,80000K67702
K678,广州东-徐州,50000K67508
K679,西安-乌鲁木齐,10000K6790W
K680,乌鲁木齐-西安,30000K68004
K681,北京-大连,40000K68115
K682,大连-北京,30000K6830C
K683,大连-北京,30000K6830C
K684,北京-大连,40000K68115
K685,汕头-重庆北,70000K6880C
K686,重庆北-汕头,70000K6870H
K687,重庆北-汕头,70000K6870H
K688,汕头-重庆北,70000K6880C
K691,呼和浩特-昆明,30000K6910G
K692,昆明-呼和浩特,00000K6920E
K695,北京-大同,40000K69505
K696,大同-北京,80000K69603
K701,哈尔滨西-青岛北,h0000K70405
K702,青岛北-哈尔滨西,90000K7020H
K703,青岛北-哈尔滨西,90000K7020H
K704,哈尔滨西-青岛北,h0000K70405
K709,包头-青岛,30000K7120U
K710,青岛-包头,90000K7100J
K711,青岛-包头,90000K7100J
K712,包头-青岛,30000K7120U
K715,大连-郑州,30000K7150J
K716,郑州-大连,80000K7160O
K717,郑州-大连,80000K7160O
K718,大连-郑州,30000K7150J
K721,昆明-南通,00000K7240A
K722,南通-昆明,f0000K72204
K723,南通-昆明,f0000K72204
K724,昆明-南通,00000K7240A
K725,哈尔滨西-昆明,h0000K72809
K726,昆明-哈尔滨西,00000K72609
K727,昆明-哈尔滨西,00000K72609
K728,哈尔滨西-昆明,h0000K72809
K729,广州东-大同,50000K7290H
K730,大同-广州东,80000K7311H
K731,大同-广州东,80000K7311H
K732,广州东-大同,50000K7290H
K735,上海-洛阳,50000K73801
K736,洛阳-上海,00000K7360J
K737,洛阳-上海,00000K7360J
K738,上海-洛阳,50000K73801
K739,上海南-昆明,50000K73908
K740,昆明-上海南,00000K7400O
K741,厦门北-郑州,n0000K74401
K742,郑州-厦门北,80000K74290
K743,郑州-厦门北,80000K74290
K744,厦门北-郑州,n0000K74401
K747,张家界-南宁,40000K74704
K748,南宁-张家界,10000K74806
K751,上海南-信阳,50000K75100
K752,信阳-上海南,90000K7520I
K753,信阳-上海南,90000K7520I
K754,上海南-信阳,50000K75100
K755,洛阳-广州,00000K7580H
K756,广州-洛阳,30000K7560C
K757,广州-洛阳,30000K7560C
K758,洛阳-广州,00000K7580H
K759,上海南-衡阳,50000K75980
K760,衡阳-上海南,20000K7600K
K761,烟台-徐州,90000K7640F
K764,烟台-徐州,90000K7640F
K767,广州-汉中,30000K7700N
K768,汉中-广州,30000K76818
K769,汉中-广州,30000K76818
K770,广州-汉中,30000K7700N
K771,济南-南通,70000K7710A
K772,南通-济南,f0000K77260
K775,兰州西-东莞东,d0000K77802
K776,东莞东-兰州西,70000K77702
K777,东莞东-兰州西,70000K77702
K778,兰州西-东莞东,d0000K77802
K781,萍乡-上海,70000K7840E
K782,上海-萍乡,50000K78201
K783,上海-萍乡,50000K78201
K784,萍乡-上海,70000K7840E
K785,成都东-南昌,60000K7880O
K786,南昌-成都东,70000K7870S
K787,南昌-成都东,70000K7870S
K788,成都东-南昌,60000K7880O
K793,上饶-广州东,70000K7930P
K794,广州东-鹰潭,50000K7950J
K795,广州东-鹰潭,50000K7950J
K796,上饶-广州东,70000K7930P
K797,汕头-武昌,70000K8000M
K798,武昌-汕头,90000K7990K
K799,武昌-汕头,90000K7990K
K800,汕头-武昌,70000K8000M
K803,重庆西-福州,70000K80600
K804,福州-重庆西,80000K8040W
K805,福州-重庆西,80000K8040W
K806,重庆西-福州,70000K80600
K807,无锡-怀化,50000K80700
K808,怀化-无锡,40000K80820
K809,怀化-无锡,40000K80820
K810,无锡-怀化,50000K80700
K811,广州-达州,30000K81404
K812,达州-广州,70000K8130I
K813,达州-广州,70000K8130I
K814,广州-达州,30000K81404
K815,银川-西宁,70000K81501
K816,西宁-银川,80000K81603
K817,北京西-成都,40000K81710
K818,成都-北京西,60000K8180D
K819,北京西-重庆西,40000K8190S
K820,重庆西-北京西,70000K82010
K821,深圳东-信阳,50000K82402
K822,信阳-深圳东,90000K82209
K823,信阳-深圳东,90000K82209
K824,深圳东-信阳,50000K82402
K827,深圳东-贵阳,50000K83010
K828,贵阳-深圳东,80000K82800
K829,贵阳-深圳东,80000K82800
K830,深圳东-贵阳,50000K83010
K833,上海南-贵阳,50000K83302
K834,贵阳-上海南,80000K83402
K835,重庆西-深圳西,70000K83530
K836,深圳西-重庆西,90000K8360I
K837,深圳西-重庆西,90000K8360I
K838,重庆西-深圳西,70000K83530
K841,广州-贵阳,30000K8410P
K844,广州-贵阳,30000K8410P
K845,宁波-贵阳,e0000K848B0
K846,贵阳-宁波,80000K8460J
K847,贵阳-宁波,80000K8460J
K848,宁波-贵阳,e0000K848B0
K849,保定-上海,60000K8490E
K850,上海-保定,50000K85002
K852,保定-上海,60000K8490E
K853,昭通-昆明,70000K85300
K854,昆明-昭通,00000K85400
K855,兰州西-成都,d0000K85800
K856,成都-兰州,60000K85607
K857,成都-兰州,60000K85607
K858,兰州西-成都,d0000K85800
K865,唐山-临汾,50000K8680V
K866,运城-唐山,70000K8660H
K867,运城-唐山,70000K8660H
K868,唐山-临汾,50000K8680V
K871,成都东-湛江,60000K87401
K872,湛江-成都东,10000K8720J
K873,湛江-成都东,10000K8720J
K874,成都东-湛江,60000K87401
K875,烟台-昆明,90000K8780G
K876,昆明-烟台,00000K8760D
K877,昆明-烟台,00000K8760D
K878,烟台-昆明,90000K8780G
K881,太原-青岛北,70000K88427
K882,青岛北-太原,90000K8820E
K883,青岛北-太原,90000K8820E
K884,太原-青岛北,70000K88427
K885,天津-兰州西,50000K8880Q
K886,兰州西-天津,d0000K88600
K887,兰州西-天津,d0000K88600
K888,天津-兰州西,50000K8880Q
K889,盘锦-佳木斯,50000K8890F
K890,佳木斯-盘锦,20000K8900A
K891,大同-杭州,80000K8911F
K892,杭州-大同,60000K892B4
K893,杭州-大同,60000K892B4
K894,大同-杭州,80000K8911F
K895,赤峰-包头,60000K8950F
K896,包头-赤峰,30000K8960E
K897,包头-赤峰,30000K8960E
K898,赤峰-包头,60000K8950F
K901,厦门北-太原,n0000K90400
K902,太原-厦门北,70000K90320
K903,太原-厦门北,70000K90320
K904,厦门北-太原,n0000K90400
K911,青岛-西安,90000K9140E
K912,西安-青岛,10000K9120X
K913,西安-青岛,10000K9120X
K914,青岛-西安,90000K9140E
K915,北京东-阜新南,40000K9150B
K916,阜新南-北京东,50000K91606
K925,海拉尔-郑州,50000K92801
K926,郑州-海拉尔,80000K9260M
K927,郑州-海拉尔,80000K9260M
K928,海拉尔-郑州,50000K92801
K929,大连-双鸭山,30000K9290Q
K930,双鸭山-大连,20000K9300H
K931,襄阳-广州东,20000K93106
K932,广州东-襄阳,50000K9320A
K934,襄阳-广州东,20000K93106
K935,襄阳-广州东,20000K9350I
K936,广州东-襄阳,50000K9360H
K937,牡丹江-石家庄,30000K9400B
K938,石家庄-牡丹江,60000K9380R
K939,石家庄-牡丹江,60000K9380R
K940,牡丹江-石家庄,30000K9400B
K941,温州-贵阳,a0000K94461
K942,贵阳-温州,80000K9420J
K943,贵阳-温州,80000K9420J
K944,温州-贵阳,a0000K94461
K945,贵阳-厦门北,80000K9480M
K946,厦门北-贵阳,n0000K94603
K947,厦门北-贵阳,n0000K94603
K948,贵阳-厦门北,80000K9480M
K949,深圳-金城江,50000K95240
K950,金城江-深圳,10000K95030
K951,金城江-深圳,10000K95030
K952,深圳-金城江,50000K95240
K955,白城-青岛北,10000K95807
K956,青岛北-白城,90000K9560F
K957,青岛北-白城,90000K9560F
K958,白城-青岛北,10000K95807
K959,临汾-沈阳北,70000K96210
K960,沈阳北-运城,20000K96008
K961,沈阳北-运城,20000K96008
K962,临汾-沈阳北,70000K96210
K965,张家界-北京,40000K9680S
K966,北京-张家界,40000K9671I
K967,北京-张家界,40000K9671I
K968,张家界-北京,40000K9680S
K969,通化-青岛北,90000K9720B
K970,青岛北-通化,90000K9700G
K971,青岛北-通化,90000K9700G
K972,通化-青岛北,90000K9720B
K973,哈尔滨西-襄阳,h0000K97605
K974,襄阳-哈尔滨西,20000K9740D
K975,襄阳-哈尔滨西,20000K9740D
K976,哈尔滨西-襄阳,h0000K97605
K981,昆明-湛江,00000K9840G
K982,湛江-昆明,10000K9820C
K983,湛江-昆明,10000K9820C
K984,昆明-湛江,00000K9840G
K995,成都-海拉尔,60000K99805
K996,海拉尔-成都,50000K99606
K997,海拉尔-成都,50000K99606
K998,成都-海拉尔,60000K99805
K1001,重庆-宝鸡,7000K10040I
K1002,宝鸡-重庆,1000K10020W
K1003,宝鸡-重庆,1000K10020W
K1004,重庆-宝鸡,7000K10040I
K1005,广州-周口,3000K100809
K1006,周口-广州,d000K10060D
K1007,周口-广州,d000K10060D
K1008,广州-周口,3000K100809
K1009,大连北-鹤岗,g000K100905
K1010,鹤岗-大连北,2000K101003
K1011,石家庄北-上海,6000K10140X
K1012,上海-石家庄北,5000K101261
K1013,上海-石家庄北,5000K101261
K1014,石家庄北-上海,6000K10140X
K1015,昌平北-通辽,4000K10150H
K1016,通辽-昌平北,6000K101607
K1017,昌平北-通辽,4000K101702
K1018,通辽-昌平北,6000K101802
K1019,九江-深圳东,7000K10190R
K1020,深圳东-九江,5000K102006
K1021,大连北-伊春,g000K10210B
K1022,伊春-大连北,2000K102208
K1023,北京-白城,4000K10230S
K1024,白城-北京,1000K102402
K1025,兰州-青岛北,5000K102850
K1026,青岛北-兰州,9000K102600
K1027,青岛北-兰州,9000K102600
K1028,兰州-青岛北,5000K102850
K1029,合肥-东莞东,3000K102982
K1030,东莞东-合肥,7000K10300C
K1031,贵阳-西安,8000K103407
K1032,西安-贵阳,1000K103210
K1033,西安-贵阳,1000K103210
K1034,贵阳-西安,8000K103407
K1039,兰州-宁波,5000K104201
K1040,宁波-兰州,e000K104001
K1041,宁波-兰州,e000K104001
K1042,兰州-宁波,5000K104201
K1045,上海-漯河,5000K104805
K1046,漯河-上海,9000K104709
K1047,漯河-上海,9000K104709
K1048,上海-漯河,5000K104805
K1049,青岛北-温州,9000K105208
K1050,温州-青岛北,a000K105004
K1051,温州-青岛北,a000K105004
K1052,青岛北-温州,9000K105208
K1053,图们-青岛北,8000K10560P
K1054,青岛北-图们,9000K10540I
K1055,青岛北-图们,9000K10540I
K1056,图们-青岛北,8000K10560P
K1057,西宁-成都,8000K10600A
K1058,成都-西宁,6000K10580B
K1059,成都-西宁,6000K10580B
K1060,西宁-成都,8000K10600A
K1061,重庆-哈尔滨西,7000K10640Q
K1062,哈尔滨西-重庆,h000K106206
K1063,哈尔滨西-重庆,h000K106206
K1064,重庆-哈尔滨西,7000K10640Q
K1065,汉口-威海,9000K10680C
K1066,威海-汉口,9000K106605
K1067,威海-汉口,9000K106605
